"UID_fes2","fes2_EE22_Q01A","fes2_EE22_Q01B","fes2_EE22_Q02A","fes2_EE22_Q02B","fes2_EE22_Q03_A_P","fes2_EE22_Q03_B_P","fes2_EE22_Q05_1","fes2_EE22_Q05_2","fes2_EE22_Q05_3","fes2_EE22_Q05_4","fes2_EE22_Q05_5","fes2_EE22_Q08_1","fes2_EE22_Q08_2","fes2_EE22_Q08_3","fes2_EE22_Q08_4","fes2_EE22_Q08_5","fes2_EE22_Q08_6","fes2_EE22_Q08_7","fes2_EE22_Q03_A_N","fes2_EE22_Q03_B_N","fes2_EE22_Q04","fes2_EE22_Q06","fes2_EE22_Q07","fes2_EE22_Q09","fes2_EE22_Q10G","fes2_EE22_Q10A","fes2_EE22_Q10J","fes2_EE22_Q10E","fes2_EE22_Q10B","fes2_EE22_Q10D","fes2_EE22_Q10H","fes2_EE22_Q10L","fes2_EE22_Q10K","fes2_EE22_Q10C","fes2_EE22_Q11A","fes2_EE22_Q11B","fes2_EE22_Q11C","fes2_EE22_Q11D","fes2_EE22_Q11E","fes2_EE22_Q11G","fes2_EE22_Q11H","fes2_EE22_Q11J","fes2_EE22_Q11L","fes2_EE22_Q11K","fes2_EE22_Q12","fes2_EE22_Q15","fes2_EE22_Q16","fes2_EE22_Q17","fes2_EE22_Q18_1","fes2_EE22_Q18_2","fes2_EE22_Q18_3","fes2_EE22_Q18_4","fes2_EE22_Q18_5","fes2_EE22_Q18_6","fes2_EE22_Q18_7","fes2_EE22_Q18_8","fes2_EE22_Q19","fes2_ccl_q01","fes2_FL_53_DO","cal_AGE","cal_DIPL","cal_SEXE","cal_TUU","cal_ZEAT","PDSPLT_INIT1","PDSPLT_INIT2","POIDS_INIT","cal_AGE1","cal_AGE2","cal_NAT","cal_DIPL2","POIDS_fes2","PDSPLT2_fes2","PDSPLT1_fes2","panel","eayy_a1","eayy_a2a_rec","eayy_a2a_rec2","eayy_a3_rec","eayy_a3b_rec","eayy_a3c_rec","eayy_a3d","eayy_a3e_rec","eayy_a4","eayy_a5","eayy_a5c_rec","eayy_b1","eayy_b1_rev","eayy_b1_sc","eayy_b1_sccjt","eayy_b10a","eayy_b10aa","eayy_b10acjt","eayy_b11","eayy_b11cjt","eayy_b18_rec","eayy_b18c","eayy_b18ccjt","eayy_b18cjt_rec","eayy_b1a","eayy_b1acjt","eayy_b1b","eayy_b1bcjt","eayy_b1cjt","eayy_b1cjt_rev","eayy_b2_11a_rec","eayy_b2_11acjt_rec","eayy_b2_rec","eayy_b25","eayy_b25_rec","eayy_b25cjt_rec","eayy_b2cjt_rec","eayy_b4_rec","eayy_b4cjt_rec","eayy_b5","eayy_b5_rec","eayy_b5a","eayy_b5a_rec","eayy_b5acjt","eayy_b5c","eayy_b5c_rec","eayy_b5ccjt","eayy_b5d_rec","eayy_b6a_12a_rec","eayy_b6a_rec","eayy_b6b_12b_rec","eayy_b6b_rec","eayy_b7b_rec","eayy_b8_rec","eayy_b8cjt_rec","eayy_c1_rec","eayy_c1jeu","eayy_c8","eayy_c8a_rec","eayy_c8b_rec","eayy_d1","eayy_d1_rec","eayy_d2","eayy_d2_rev","eayy_d3","eayy_d4_rec","eayy_d5_rec","eayy_d6","eayy_d7_1","eayy_d7_10","eayy_d7_2","eayy_d7_3","eayy_d7_4","eayy_d7_5","eayy_d7_6","eayy_d7_7","eayy_d7_8","eayy_d7_9","eayy_d7_rev_1","eayy_d7_rev_10","eayy_d7_rev_11","eayy_d7_rev_2","eayy_d7_rev_3","eayy_d7_rev_4","eayy_d7_rev_5","eayy_d7_rev_6","eayy_d7_rev_7","eayy_d7_rev_8","eayy_d7_rev_9","eayy_e1a_rec","eayy_e1b_rec","eayy_e1c_rec","eayy_e1d_rec","eayy_e1e_rec","eayy_e1f","eayy_e1f1_rec","eayy_e1f2_rec","eayy_e1g_rec","eayy_e1h_rec","eayy_e1i_rec","eayy_e1j_rec","eayy_e2a_rec","eayy_e2auc","eayy_e2auc_source","eayy_e3a","eayy_e3b","eayy_e3c","eayy_e3d","eayy_e3e","eayy_e4","eayy_e5","eayy_e6","eayy_f1_rec","eayy_f1_rev","eayy_f1a1","eayy_f3","eayy_f3_rev","eayy_f4","eayy_f6_rec","eayy_f6a","eayy_f7","eayy_f7_1","eayy_f7_10","eayy_f7_11","eayy_f7_12","eayy_f7_13","eayy_f7_14","eayy_f7_15","eayy_f7_2","eayy_f7_3","eayy_f7_4","eayy_f7_5","eayy_f7_6","eayy_f7_8","eayy_f7_9","eayy_f7bis_1","eayy_f7bis_10","eayy_f7bis_11","eayy_f7bis_12","eayy_f7bis_13","eayy_f7bis_14","eayy_f7bis_2","eayy_f7bis_3","eayy_f7bis_4","eayy_f7bis_5","eayy_f7bis_6","eayy_f7bis_7","eayy_f7bis_8","eayy_f7bis_9","eayy_f8","eayy_f9","eayy_g1","eayy_g1_1","eayy_g1_2","eayy_g10","eayy_g2","eayy_g3a","eayy_g3b","eayy_g3c","eayy_g3d","eayy_g4","eayy_g5","eayy_g6_1","eayy_g6_2","eayy_g6_3","eayy_g6_4","eayy_h_c11","eayy_h_teo1","eayy_h1a","eayy_h4","eayy_i1","eayy_i13a","eayy_i13b","eayy_i2","eayy_i8","eayy_j1","eayy_k3","eayy_pcs18","eayy_pcs6","eayy_pcs6cjt","eayy_typmen5","VAGUE"
599,10,5,10,2,6666,6666,5,3,5,3,5,2,2,2,3,3,2,3,10,10,5,2,2,10,0,0,0,8,0,0,4,0,0,8,4,6,8,1,8,7,7,3,2,3,3,1,3,2,2,1,2,1,2,2,1,1,2,7,2,4,1,1,6,8,1.79769313486232e+308,1.79769313486232e+308,0.212319135,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.14413774,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,10,1,1,6666,2,6666,4,1,5,9996,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,7,1,9996,9996,2,6666,9996,6666,2,1,9996,9996,1,1,9996,6666,6666,5,4,9996,6666,9996,2,4,6666,3,1,1,3,2,2,9996,9996,6666,1,5,5,1,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,9996,2,2,2,2,2,2,13,10,1,1,2,1,2,1,2,4,1,9996,7,5,9996,2,3,9996,4,9996,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,4,6666,9996,7,9996,3,4,4,2,2,1,1,1,1,1,1,2,2,2,1,1,9996,1,2,2,3,2,7,2,5,36,3,2,5,2022
98,2,8,7,8,6666,6666,4,4,5,5,5,1,1,1,2,4,1,1,13,12,3,3,1,10,0,4,9,0,5,1,0,4,9,0,4,6,10,0,10,10,9,3,3,3,3,4,2,4,2,1,2,1,1,1,1,1,2,8,2,5,1,2,0,9,1.79769313486232e+308,1.79769313486232e+308,0.449806064,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.241363712,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,12,1,1,6666,2,6666,4,1,7,9996,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,2,7,9996,9996,1,2,9996,6666,6666,1,9996,9996,2,2,9996,6,6,4,6666,9996,5,9996,8,6666,1,2,1,1,1,1,1,9996,9996,6666,1,4,4,1,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,2,2,11,8,1,1,1,1,1,1,2,4,1,9996,8,5,9996,6,3,9996,4,9996,2,1,2,2,2,2,2,2,1,2,1,2,2,2,6666,2,6666,6666,6666,6666,6666,1,6666,1,6666,6666,6666,6666,9996,8,9996,1,2,6666,4,1,3,2,1,1,2,2,1,2,2,2,1,9996,1,1,3,6,3,4,1,2,47,4,6,3,2022
1193,2,8,8,2,10,12,5,5,5,4,5,1,2,2,3,3,1,1,6666,6666,4,4,3,2,0,0,3,1,1,2,0,11,1,0,5,8,10,3,9,8,8,5,11,3,3,4,4,4,2,1,2,2,1,1,2,1,2,8,1,5,1,2,1,9,1.79769313486232e+308,1.79769313486232e+308,0.230518349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.123266004,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,11,1,1,6666,2,6666,4,1,7,9996,3,6666,2,6666,6666,6666,6666,6666,10,4,4,10,2,6666,2,1,9996,1,6666,4,9996,9996,6666,2,9996,6666,6666,6666,9996,9996,6666,1,9996,6666,6666,6666,6666,9996,6666,9996,6666,6666,4,2,1,1,1,1,1,9996,9996,6666,1,5,5,1,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,1,2,13,10,1,1,1,1,2,1,2,5,1,9996,6,2,9996,4,2,9996,2,9996,2,1,2,2,2,2,2,2,2,2,2,1,1,2,6666,5,6666,6666,6666,6666,6666,6666,6666,6666,2,6666,2,6666,9996,2,9996,1,4,4,5,1,1,1,1,2,1,2,2,1,2,2,1,9996,2,3,5,6,4,4,3,5,9999,9999,4,3,2022
647,1,8,8,16,6666,6666,5,4,5,5,5,1,1,1,1,4,1,1,12,12,3,3,3,10,0,0,2,0,0,0,0,2,2,0,4,8,10,3,10,10,8,5,2,4,3,3,4,4,2,2,2,2,1,1,1,1,2,7,2,2,1,2,6,8,1.79769313486232e+308,1.79769313486232e+308,0.890322071,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.077242983,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,6,1,1,6666,2,6666,2,1,4,9996,1,2,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,4,4,9996,9996,1,2,9996,6666,6666,1,9996,9996,1,1,9996,6666,6666,2,4,9996,6666,9996,6,4,1,3,2,2,6666,6666,2,9996,9996,6666,2,3,2,5,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,1,2,11,7,1,1,1,1,3,1,2,4,3,9996,9,4,9996,5,4,9996,4,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,4,9996,4,1,2,4,2,1,1,1,2,1,2,2,1,2,1,2,9996,1,2,1,4,4,3,2,1,36,3,3,4,2022
1234,12,16,16,12,12,12,4,3,5,5,5,2,2,2,3,4,3,2,6666,6666,3,2,2,11,0,0,0,0,4,0,4,0,0,0,4,5,10,3,10,11,5,11,5,3,3,4,1,4,2,1,1,2,2,2,1,2,3,6,1,3,1,2,8,1,1.79769313486232e+308,1.79769313486232e+308,0.688754587,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.568589447,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,7,3,2,1,2,6666,4,3,6666,9996,1,6666,6666,6666,6666,6666,6666,6666,10,4,6666,6666,6666,6666,1,6666,9996,6666,4,6666,9996,9996,2,6666,9996,6666,6666,1,9996,9996,1,6666,9996,6666,6666,3,3,9996,6666,9996,6,4,6666,3,3,2,6666,6666,3,9996,9996,9996,2,3,9996,3,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9996,2,2,2,2,2,2,9,5,1,2,2,2,2,2,2,1,3,9996,8,6,9996,3,3,9996,4,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,8,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,1,2,2,2,1,1,3,9996,1,4,9996,9996,4,1,4,5,41,4,6666,2,2022
537,8,12,8,16,12,2,4,4,5,4,5,2,3,2,1,3,1,2,6666,6666,2,2,2,10,0,0,0,0,10,0,0,0,0,0,3,6,10,2,8,8,7,11,11,2,2,1,4,3,2,1,2,1,2,1,2,1,2,7,1,2,1,1,0,7,1.79769313486232e+308,1.79769313486232e+308,0.647667598,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.593534295,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,6,1,1,6666,2,6666,2,1,4,9996,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,2,2,9996,9996,2,2,9996,6666,6666,1,9996,9996,1,1,9996,6666,6666,4,6666,9996,8,9996,8,6666,6666,4,3,2,6666,6666,1,9996,9996,6666,1,6,3,2,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,9996,1,2,2,2,2,2,13,9,1,1,1,2,2,2,2,4,1,9996,7,3,9996,2,3,9996,2,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,4,9996,2,1,6666,1,2,1,1,1,1,2,2,2,1,2,2,1,9996,1,3,3,2,1,2,2,2,32,3,5,4,2022
1063,2,1,2,1,6666,6666,5,3,5,5,4,1,1,2,1,3,1,1,14,12,3,3,2,10,0,0,0,0,0,5,0,7,1,0,8,9,10,1,10,10,8,4,0,0,3,4,9999,4,2,1,2,1,1,1,1,2,1,10,2,4,1,2,8,1,1.79769313486232e+308,1.79769313486232e+308,0.284432369,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.191442689,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,11,1,1,6666,1,2,3,1,6,9996,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,2,2,9996,9996,2,2,9996,6666,6666,1,9996,9996,2,1,9996,2,6666,4,6666,9996,9,9996,9,6666,6666,2,1,2,6666,6666,2,9996,9996,6666,2,3,3,3,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,2,2,2,1,2,2,2,2,1,1,9999,9999,9999,9999,9996,9999,9999,9999,9999,9999,9999,12,10,1,1,1,1,2,2,2,3,3,9996,6,2,9996,1,2,9996,2,9996,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,2,6666,6666,6666,6666,4,6666,6666,9996,7,9996,4,1,2,3,3,2,2,1,4,1,2,2,1,2,1,2,9996,2,2,7,6666,3,3,3,2,32,3,3,3,2022
6,12,11,14,7,6666,6666,4,4,5,5,5,2,3,2,2,4,2,3,7,7,1,2,2,10,3,0,1,3,6,0,6,11,0,0,3,6,9,1,8,8,6,3,11,3,2,1,4,3,2,2,2,1,2,1,1,1,3,7,2,2,1,1,4,2,1.79769313486232e+308,1.79769313486232e+308,0.245119558,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.214916465,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,6,1,1,6666,2,6666,4,1,3,9996,1,2,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,2,4,9996,9996,2,2,9996,6666,6666,1,9996,9996,1,1,9996,6666,6666,2,6666,9996,7,9996,5,6666,3,5,4,1,2,3,3,9996,9996,2,2,4,1,2,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,2,1,8,2,1,1,1,2,2,1,2,3,3,9996,7,4,9996,3,3,9996,4,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,5,9996,1,1,6666,3,1,1,1,1,2,2,2,2,1,2,2,1,9996,1,2,4,1,2,7,2,5,56,5,6,4,2022
1624,1,5,5,12,5,12,4,5,5,5,5,2,2,2,1,3,3,2,6666,6666,5,3,2,9,5,10,1,10,11,9,1,11,11,11,9,4,10,0,5,5,9,11,11,11,3,2,2,3,2,2,1,2,2,2,1,2,1,9,1,4,3,1,8,1,1.79769313486232e+308,1.79769313486232e+308,2.875243046,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3.157467248,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,10,1,1,6666,1,1,1,3,6666,9996,1,6666,6666,6666,6666,6666,6666,6666,6,2,6666,6666,6666,6666,1,6666,9996,6666,4,6666,9996,9996,2,6666,9996,6666,6666,1,9996,9996,1,6666,9996,6666,6666,1,1,9996,6666,9996,1,3,6666,1,1,2,6666,6666,3,9996,9996,4,2,3,5,4,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,3,2,6666,8,3,2,2,1,2,2,2,3,3,9996,0,1,9996,1,1,9996,1,9996,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,5,9996,2,2,1,1,2,1,9999,2,3,1,1,2,2,2,1,3,9996,2,3,7,6666,3,5,4,5,61,6,6666,1,2022
306,10,14,12,1,2,2,5,5,5,3,5,2,3,3,2,4,3,3,6666,6666,2,3,2,10,0,0,0,0,9,0,5,0,0,0,2,5,9,0,10,9,9,11,11,1,2,2,1,4,2,1,2,2,2,1,1,1,2,9,1,5,3,1,0,5,1.79769313486232e+308,1.79769313486232e+308,0.938773727,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.754038032,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,13,1,1,6666,2,6666,4,1,7,9996,5,6666,2,6666,6666,6666,1,1,6,2,2,6,2,2,2,2,9996,5,1,8,9996,9996,6666,6666,9996,2,6666,6666,9996,9996,1,6666,9996,6666,6666,6666,6666,9996,6666,9996,2,6666,6666,2,1,1,2,1,1,9996,9996,6666,1,7,5,3,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,9996,2,2,2,2,1,2,11,8,1,1,1,1,1,1,2,4,1,9996,7,5,9996,1,3,9996,4,9996,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,9996,5,9996,2,9999,6666,2,1,1,2,9999,1,2,2,2,2,1,2,1,9996,1,3,1,2,3,8,2,2,20,2,2,3,2022
1145,12,11,10,8,6666,6666,4,4,5,5,5,2,3,2,3,4,1,1,12,12,2,1,2,10,0,0,0,0,5,0,5,0,0,0,0,4,10,0,10,10,8,3,1,1,3,1,4,4,1,1,2,1,1,1,1,1,2,8,2,3,1,2,8,1,1.79769313486232e+308,1.79769313486232e+308,0.298674326,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.246565428,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,8,1,1,6666,2,6666,2,1,5,9996,1,6666,2,6666,6666,6666,6666,6666,11,5,1,5,6666,6666,1,1,9996,1,4,4,9996,9996,1,2,9996,6666,6666,1,9996,9996,1,1,9996,6666,6666,4,6,9996,6666,9996,11,2,4,2,1,2,6666,6666,2,9996,9996,6666,2,4,3,3,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,2,2,12,10,1,1,1,1,1,2,2,5,3,9996,8,2,9996,4,3,9996,3,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,3,9996,2,4,6666,3,1,1,2,1,2,2,2,2,1,2,1,3,9996,1,2,4,6,1,7,2,4,36,3,3,3,2022
1419,8,6,8,6,6666,6666,4,5,5,4,5,1,1,1,1,4,1,1,5,7,6,2,3,10,0,0,10,0,10,0,10,0,0,0,2,6,7,1,8,7,8,4,0,1,2,4,4,4,2,1,2,1,2,1,1,1,3,0,2,4,2,1,0,5,1.79769313486232e+308,1.79769313486232e+308,1.624551664,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.38669541,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,9,1,1,6666,2,6666,4,1,6,9996,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,9996,1,1,1,9996,9996,6666,6666,9996,2,1,6666,9996,9996,1,1,9996,6666,6666,6666,6666,9996,6666,9996,1,6666,6666,5,3,2,6666,6666,2,9996,9996,6666,1,6,4,1,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,9996,1,2,2,2,1,2,13,8,1,1,1,1,1,1,2,4,3,9996,8,4,9996,1,3,9996,2,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,7,9996,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,9996,1,2,5,6,2,5,2,4,20,2,1,4,2022
145,2,8,8,16,10,12,4,4,4,4,4,2,2,2,2,3,1,2,6666,6666,5,2,2,10,0,0,2,0,5,1,3,11,1,0,2,6,10,0,10,10,8,3,11,2,3,4,4,4,1,1,2,1,2,1,1,1,2,5,1,1,2,1,8,1,1.79769313486232e+308,1.79769313486232e+308,3.181504198,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7.123178452,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,5,1,1,6666,1,1,1,3,6666,9996,3,2,6666,6666,6666,6666,6666,6666,10,4,6666,6666,1,6666,1,6666,9996,6666,1,6666,9996,9996,6666,6666,9996,1,6666,6666,9996,9996,2,6666,9996,1,6666,6666,6666,9996,6666,9996,10,6666,6666,1,1,2,6666,6666,3,9996,9996,1,2,1,5,3,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,9996,2,2,1,2,2,1,6666,2,3,1,1,2,2,2,2,5,3,9996,7,5,9996,5,2,9996,3,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,4,9996,4,1,6666,4,1,1,1,1,5,2,2,2,1,1,2,1,9996,1,2,4,5,3,3,2,5,31,3,6666,1,2022
1704,9,8,8,9,12,12,4,4,4,3,4,2,2,2,1,2,1,1,6666,6666,2,4,3,6,0,0,0,0,0,5,0,11,0,0,4,8,10,0,10,10,7,11,11,6,4,4,4,4,2,2,1,1,1,1,1,1,3,5,1,1,1,2,0,5,1.79769313486232e+308,1.79769313486232e+308,0.806359477,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.964417921,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,6,1,1,6666,2,6666,1,2,1,9996,1,6666,2,6666,6666,6666,6666,6666,11,5,2,6,6666,6666,1,1,9996,1,1,1,9996,9996,6666,6666,9996,1,1,6666,9996,9996,1,1,9996,6666,6666,6666,6666,9996,6666,9996,10,6666,6666,1,1,2,6666,6666,1,9996,9996,6666,2,2,2,5,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,9996,2,2,2,2,2,2,6666,1,3,1,2,2,2,2,2,2,3,9996,4,4,9996,5,3,9996,5,9996,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,9996,7,9996,4,1,5,3,1,1,2,1,1,1,2,2,1,2,2,1,9996,1,3,2,3,4,4,4,4,31,3,2,1,2022
352,1,15,16,1,6666,6666,3,4,1,4,4,1,1,2,1,4,3,1,11,11,3,3,1,10,0,0,0,0,0,6,0,0,0,0,7,9,10,3,10,10,10,7,8,8,4,3,2,4,2,2,2,1,1,1,1,1,1,8,2,2,1,1,8,1,1.79769313486232e+308,1.79769313486232e+308,1.014827296,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.142327358,1.79769313486232e+308,1.79769313486232e+308,3,1,9996,6,1,1,6666,2,6666,2,1,3,9996,1,6666,2,6666,6666,6666,6666,6666,11,5,5,11,6666,6666,1,1,9996,1,3,1,9996,9996,2,6666,9996,6666,1,2,9996,9996,1,1,9996,6666,6666,1,6,9996,6666,9996,8,3,6666,2,1,2,6666,6666,3,9996,9996,2,1,5,2,2,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,9996,2,2,2,2,2,2,11,8,1,1,2,1,2,1,2,5,3,9996,6,4,9996,4,2,9996,4,9996,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9996,7,9996,4,4,5,3,3,1,2,1,4,1,1,2,2,2,2,1,9996,1,1,1,3,4,1,1,4,32,3,3,3,2022
654,9,8,2,6,6666,6666,5,5,5,5,5,2,2,2,2,4,2,1,12,7,3,2,3,10,0,2,2,0,4,0,2,1,1,0,3,6,10,1,10,10,8,2,0,1,3,1,4,4,2,1,1,1,2,1,1,1,1,7,2,5,1,2,4,7,1.79769313486232e+308,1.79769313486232e+308,0.260598456,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.117128794,1.79769313486232e+308,1.79769313486232e+308,3,2,9996,12,1,1,6666,2,6666,1,3,6666,9996,1,6666,6666,6666,6666,6666,6666,6666,10,4,6666,6666,6666,6666,1,6666,9996,6666,2,6666,9996,9996,2,6666,9996,6666,6666,1,9996,9996,1,6666,9996,6666,6666,4,6666,9996,10,9996,10,6666,6666,1,1,2,6666,6666,1,9996,9996,6666,1,8,5,1,9996,9996,9996,9996,9996,9996,9996,9996,9996,9996,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9996,2,2,2,2,1,2,6666,10,3,1,2,1,2,1,1,3,1,9996,6,2,9996,2,2,9996,3,9996,2,1,2,2,2,2,2,2,1,2,2,2,2,2,6666,2,6666,6666,6666,6666,6666,1,6666,6666,6666,4,6666,6666,9996,6,9996,4,1,6666,3,1,1,2,1,1,2,2,2,1,2,2,1,9996,1,2,4,5,2,4,2,3,41,4,6666,1,2022
